CB8-G3-0-DG,-17.21,-14.13,-14.87,-17.1,-19.04,-19.93,-18.59,-18.37,-17.52,-16.79,-16.35,-15.86,-15.58,-15.56,-15.76,-15.82,-15.55,-15.38,-15.12,-15.17,-15.07,-14.92,-14.86,-15.14,-15.24,-15.13,-15.07,-14.83,-14.73,-14.82,-14.8,-14.69,-14.69,-14.71,-14.84,-14.72,-14.62,-14.66,-14.71,-15.03,-14.93,-14.85,-14.87,-14.79,-14.69,-14.67,-14.7,-14.98,-14.89,-14.84,-14.76,-14.83,-14.71,-14.72,-14.74,-14.67,-14.56,-14.52,-14.65,-14.6,-14.53,-14.48,-14.54,-14.5,-14.38,-14.31,-14.29,-14.27,-14.35,-14.31,-14.3,-14.23,-14.34,-14.34,-14.27,-14.27,-14.39,-14.29,-14.39,-14.58,-14.57,-14.55,-14.53,-14.51,-14.49,-14.44,-14.38,-14.31,-14.3,-14.27,-14.26,-14.36,-14.4,-14.36,-14.29,-14.26,-14.29,-14.32,-14.28,-14.29
CB8-G3-0-dDG,2.85,3.72,1.94,1.95,2.25,2.4,2.39,1.89,2.55,1.36,1.73,1.25,1.52,1.53,1.39,1.14,0.95,1.12,1.12,1.04,1.27,1.07,0.94,1.06,0.98,1.24,1.21,1.16,0.91,0.71,0.96,0.88,0.76,0.66,0.5,0.63,0.6,0.64,0.67,0.68,0.77,0.62,0.59,0.66,0.61,0.48,0.43,0.64,0.64,0.69,0.78,0.87,0.88,0.86,0.82,0.84,0.88,0.82,0.73,0.71,0.69,0.72,0.65,0.68,0.73,0.78,0.69,0.67,0.59,0.56,0.61,0.6,0.58,0.61,0.56,0.55,0.52,0.52,0.58,0.68,0.64,0.59,0.57,0.57,0.52,0.52,0.43,0.51,0.55,0.63,0.63,0.5,0.45,0.43,0.54,0.48,0.44,0.47,0.5,0.52
CB8-G3-0-cpu_times,32700.0,65400.0,98100.0,130800.0,163500.0,196200.0,228900.0,261600.0,294300.0,327000.0,359700.0,392400.0,425100.0,457800.0,490500.0,523200.0,555900.0,588600.0,621300.0,654000.0,686700.0,719400.0,752100.0,784800.0,817500.0,850200.0,882900.0,915600.0,948300.0,981000.0,1013700.0,1046400.0,1079100.0,1111800.0,1144500.0,1177200.0,1209900.0,1242600.0,1275300.0,1308000.0,1340700.0,1373400.0,1406100.0,1438800.0,1471500.0,1504200.0,1536900.0,1569600.0,1602300.0,1635000.0,1667700.0,1700400.0,1733100.0,1765800.0,1798500.0,1831200.0,1863900.0,1896600.0,1929300.0,1962000.0,1994700.0,2027400.0,2060100.0,2092800.0,2125500.0,2158200.0,2190900.0,2223600.0,2256300.0,2289000.0,2321700.0,2354400.0,2387100.0,2419800.0,2452500.0,2485200.0,2517900.0,2550600.0,2583300.0,2616000.0,2648700.0,2681400.0,2714100.0,2746800.0,2779500.0,2812200.0,2844900.0,2877600.0,2910300.0,2943000.0,2975700.0,3008400.0,3041100.0,3073800.0,3106500.0,3139200.0,3171900.0,3204600.0,3237300.0,3270000.0
CB8-G3-0-n_energy_evaluations,11011000,22022000,33033000,44044000,55055000,66066000,77077000,88088000,99099000,110110000,121121000,132132000,143143000,154154000,165165000,176176000,187187000,198198000,209209000,220220000,231231000,242242000,253253000,264264000,275275000,286286000,297297000,308308000,319319000,330330000,341341000,352352000,363363000,374374000,385385000,396396000,407407000,418418000,429429000,440440000,451451000,462462000,473473000,484484000,495495000,506506000,517517000,528528000,539539000,550550000,561561000,572572000,583583000,594594000,605605000,616616000,627627000,638638000,649649000,660660000,671671000,682682000,693693000,704704000,715715000,726726000,737737000,748748000,759759000,770770000,781781000,792792000,803803000,814814000,825825000,836836000,847847000,858858000,869869000,880880000,891891000,902902000,913913000,924924000,935935000,946946000,957957000,968968000,979979000,990990000,1002001000,1013012000,1024023000,1035034000,1046045000,1057056000,1068067000,1079078000,1090089000,1101100000
CB8-G3-1-DG,-14.38,-14.49,-14.9,-20.17,-18.89,-17.95,-17.22,-16.38,-16.4,-16.53,-16.2,-16.03,-16.06,-15.83,-15.33,-15.37,-15.31,-14.99,-14.83,-14.72,-14.58,-14.35,-14.23,-14.66,-14.65,-15.0,-14.8,-14.76,-14.48,-14.33,-14.3,-14.17,-14.28,-14.24,-14.25,-14.16,-14.09,-14.2,-14.21,-14.44,-14.74,-14.82,-15.02,-14.93,-15.05,-15.11,-15.08,-14.99,-14.97,-14.83,-14.78,-14.75,-14.67,-14.59,-14.63,-14.53,-14.49,-14.36,-14.46,-14.58,-14.48,-14.38,-14.4,-14.6,-14.48,-14.39,-14.31,-14.25,-14.17,-14.19,-14.08,-14.03,-14.09,-14.04,-14.07,-13.98,-13.94,-13.88,-13.79,-13.77,-13.76,-13.73,-13.69,-13.66,-13.67,-13.68,-13.63,-13.57,-13.56,-13.52,-13.48,-13.46,-13.4,-13.39,-13.39,-13.45,-13.44,-13.44,-13.38,-13.31
CB8-G3-1-dDG,2.63,2.36,2.07,2.06,2.21,1.94,1.92,3.29,1.65,2.41,2.24,1.19,2.08,1.85,1.46,1.54,0.91,0.94,1.18,1.28,1.25,1.13,1.15,1.07,1.09,1.1,1.0,1.29,0.99,0.84,0.8,1.07,0.83,0.79,0.78,0.92,0.91,0.93,0.88,0.87,0.77,0.93,0.97,0.89,0.9,0.9,0.75,0.73,0.72,0.72,0.89,0.89,0.79,0.82,0.77,0.86,0.85,0.75,0.71,0.75,0.69,0.66,0.72,0.84,0.8,0.74,0.74,0.69,0.69,0.69,0.77,0.8,0.62,0.62,0.6,0.66,0.65,0.66,0.72,0.78,0.67,0.66,0.64,0.62,0.6,0.58,0.57,0.57,0.65,0.65,0.7,0.71,0.69,0.71,0.65,0.62,0.62,0.59,0.57,0.57
CB8-G3-1-cpu_times,32700.0,65400.0,98100.0,130800.0,163500.0,196200.0,228900.0,261600.0,294300.0,327000.0,359700.0,392400.0,425100.0,457800.0,490500.0,523200.0,555900.0,588600.0,621300.0,654000.0,686700.0,719400.0,752100.0,784800.0,817500.0,850200.0,882900.0,915600.0,948300.0,981000.0,1013700.0,1046400.0,1079100.0,1111800.0,1144500.0,1177200.0,1209900.0,1242600.0,1275300.0,1308000.0,1340700.0,1373400.0,1406100.0,1438800.0,1471500.0,1504200.0,1536900.0,1569600.0,1602300.0,1635000.0,1667700.0,1700400.0,1733100.0,1765800.0,1798500.0,1831200.0,1863900.0,1896600.0,1929300.0,1962000.0,1994700.0,2027400.0,2060100.0,2092800.0,2125500.0,2158200.0,2190900.0,2223600.0,2256300.0,2289000.0,2321700.0,2354400.0,2387100.0,2419800.0,2452500.0,2485200.0,2517900.0,2550600.0,2583300.0,2616000.0,2648700.0,2681400.0,2714100.0,2746800.0,2779500.0,2812200.0,2844900.0,2877600.0,2910300.0,2943000.0,2975700.0,3008400.0,3041100.0,3073800.0,3106500.0,3139200.0,3171900.0,3204600.0,3237300.0,3270000.0
CB8-G3-1-n_energy_evaluations,11011000,22022000,33033000,44044000,55055000,66066000,77077000,88088000,99099000,110110000,121121000,132132000,143143000,154154000,165165000,176176000,187187000,198198000,209209000,220220000,231231000,242242000,253253000,264264000,275275000,286286000,297297000,308308000,319319000,330330000,341341000,352352000,363363000,374374000,385385000,396396000,407407000,418418000,429429000,440440000,451451000,462462000,473473000,484484000,495495000,506506000,517517000,528528000,539539000,550550000,561561000,572572000,583583000,594594000,605605000,616616000,627627000,638638000,649649000,660660000,671671000,682682000,693693000,704704000,715715000,726726000,737737000,748748000,759759000,770770000,781781000,792792000,803803000,814814000,825825000,836836000,847847000,858858000,869869000,880880000,891891000,902902000,913913000,924924000,935935000,946946000,957957000,968968000,979979000,990990000,1002001000,1013012000,1024023000,1035034000,1046045000,1057056000,1068067000,1079078000,1090089000,1101100000
CB8-G3-2-DG,-12.39,-11.84,-11.3,-11.92,-11.32,-11.33,-11.54,-11.64,-12.61,-12.94,-13.05,-13.18,-13.34,-13.11,-13.32,-13.11,-12.96,-12.83,-12.78,-13.46,-13.22,-13.11,-13.61,-13.45,-13.41,-13.22,-13.0,-12.89,-12.83,-12.69,-12.7,-12.67,-12.63,-12.5,-12.48,-12.45,-12.42,-12.59,-12.72,-12.75,-12.65,-12.6,-12.6,-12.62,-12.61,-12.62,-12.61,-12.59,-12.5,-12.65,-12.73,-12.76,-12.82,-12.75,-12.68,-12.65,-12.61,-12.52,-12.51,-12.51,-12.49,-12.44,-12.42,-12.4,-12.44,-12.39,-12.36,-12.39,-12.38,-12.48,-12.48,-12.5,-12.45,-12.4,-12.4,-12.47,-12.41,-12.41,-12.37,-12.35,-12.38,-12.32,-12.32,-12.27,-12.25,-12.26,-12.25,-12.25,-12.23,-12.23,-12.24,-12.23,-12.26,-12.31,-12.31,-12.31,-12.26,-12.29,-12.27,-12.24
CB8-G3-2-dDG,1.66,2.08,0.89,0.93,0.82,0.68,0.81,0.79,0.98,1.03,1.05,0.97,0.89,1.0,0.87,1.06,0.72,0.85,0.81,0.97,0.79,0.86,0.82,0.74,0.84,0.84,0.82,0.63,0.77,0.8,0.74,0.65,0.67,0.66,0.72,0.7,0.73,0.75,0.7,0.7,0.61,0.56,0.58,0.55,0.55,0.66,0.57,0.55,0.51,0.56,0.54,0.5,0.52,0.42,0.37,0.42,0.54,0.71,0.65,0.61,0.61,0.62,0.57,0.49,0.45,0.49,0.49,0.42,0.43,0.42,0.41,0.41,0.42,0.45,0.47,0.45,0.52,0.43,0.42,0.44,0.37,0.36,0.36,0.42,0.39,0.4,0.41,0.39,0.4,0.36,0.3,0.31,0.29,0.22,0.33,0.24,0.22,0.24,0.25,0.24
