CB8-G3-0-DG,-11.663542590690275,-13.145136191002807,-11.754335772366568,-11.150423356324554,-11.75898144647719,-12.22482593714632,-11.642788930149372,-12.054286988504249,-12.345061985288806,-12.412097569254168,-11.841473573182393,-11.975580557652242,-11.857431932496597,-12.08801128720451,-11.955957406371843,-12.08106918919783,-11.856493210819952,-11.918231272427326,-11.943116014927663,-12.07371902775589,-11.925193996289496,-11.975776572533546,-11.679203740874309,-11.789220632794777,-11.940521304461603,-11.80493746271432,-11.99246481033319,-12.19945218957551,-11.706988970534598,-11.7802032290589,-12.09130572420107,-11.758233919506731,-11.432386101583177,-11.625953941898622,-11.681652927824082,-11.78988409635541,-12.158055854425335,-11.570599723030417,-11.720082208755917,-11.72101778169204,-11.570001237816692,-11.638307373859789,-11.863160487723611,-11.918255136177068,-11.792582147716072,-11.634370987860088,-11.919313818800799,-11.741785525726048,-11.584942762228463,-11.378710755749609,-11.564803958466424,-11.503561904326137,-11.27039911446538,-11.8383383956186,-10.80462749084594,-11.098118276817468,-11.57395276555703,-11.507179425111513,-11.633170532736536,-11.326529653928594,-10.973678968363432,-10.994753756736444,-11.480557896074114,-11.202470214450052,-11.465546655873537,-11.415248258736021,-11.068695111960832,-11.01284831879931,-10.901064822069062,-10.673374290080492,-10.883731475572784,-11.006902163293564,-10.957197504983819,-10.890011131413788,-11.111341877409153,-11.107592875509683,-11.124459336978335,-11.361203332419686,-11.297521690286175,-10.866811884030994,-10.875200246608431,-11.262189022588203,-10.631363197410863,-10.807806931724754,-10.714909732359134,-11.26167275448158,-11.032903331607642,-11.035937025024413,-10.948513964901514,-11.02312082439388,-10.923052204565373,-11.056475401769273,-11.000248654817092,-10.716634768688994,-10.877024104250838,-10.831611241703559,-10.513674722143524,-10.76023607021343,-11.063132426597546,-10.78911236340512
CB8-G3-0-dDG,0.8871253344855021,0.5243635079474028,0.5527823732579569,0.5320292969868989,0.4891371582832089,0.4286780052629423,0.4157068133916507,0.3408866026465446,0.3253614081185943,0.3011648982001853,0.26253178870465527,0.25244667858065867,0.2504935465110116,0.2419542286835501,0.22541792852259052,0.21080646236302883,0.26293986780207484,0.25812380230687354,0.23996295862774417,0.21046769271407428,0.20474496366796222,0.20468392205467756,0.19904970389388085,0.2134567502073306,0.21078256531845363,0.20276665498134513,0.23024446254857928,0.25744264383034926,0.2739534620462583,0.2744335208013798,0.26892470588770323,0.2698632991431532,0.26026326217699525,0.2541601016735281,0.25154638436699295,0.24785557439717654,0.24328153185097398,0.239678558263005,0.20366951358565846,0.19648546610500822,0.19439072278140784,0.19579323073443775,0.18746821230046307,0.19143949791739592,0.19496940881738248,0.20500873561759136,0.18676233950368057,0.1733575731331938,0.19731172494694818,0.1934428000862727,0.16996749263121175,0.187686929462604,0.19314134366020058,0.2161581701486986,0.21589959612817014,0.20706073052933316,0.18864370180383766,0.18383624546605037,0.17935842347529846,0.17577525199543173,0.18740054958902688,0.17918364549029273,0.16538675213967077,0.1657873287742206,0.16196167673034034,0.15936054818649156,0.19410315478551143,0.1933622510541651,0.19631246378113013,0.17913989184522597,0.1831036759016301,0.1949584812970932,0.20620006864667265,0.20097230856797332,0.18633376289152975,0.1973724470600775,0.19941619732152271,0.21059922290252595,0.20550258082863343,0.19005744849753597,0.1886376028062507,0.1883295458922313,0.18535790649282854,0.182067916423222,0.182537691632624,0.19304870581455577,0.17516262188088053,0.1700994239317748,0.1673360380991223,0.168221782761841,0.17332438167022304,0.17299019360835824,0.17752184627847786,0.1819828895142686,0.19776497178759064,0.20447092071454057,0.19969766085003987,0.19857647104226087,0.19918958116810986,0.19929552429487007
CB8-G3-0-hrex_iterations,55,111,166,221,276,332,387,442,498,553,608,664,719,774,829,885,940,995,1051,1106,1161,1217,1272,1327,1382,1438,1493,1548,1604,1659,1714,1770,1825,1880,1935,1991,2046,2101,2157,2212,2267,2323,2378,2433,2488,2544,2599,2654,2710,2765,2820,2875,2931,2986,3041,3097,3152,3207,3263,3318,3373,3428,3484,3539,3594,3650,3705,3760,3816,3871,3926,3981,4037,4092,4147,4203,4258,4313,4369,4424,4479,4534,4590,4645,4700,4756,4811,4866,4922,4977,5032,5087,5143,5198,5253,5309,5364,5419,5474,5530
CB8-G3-0-n_energy_evaluations,4575175,9233535,13808710,18383885,22959060,27617420,32192595,36767770,41426130,46001305,50576480,55234840,59810015,64385190,68960365,73618725,78193900,82769075,87427435,92002610,96577785,101236145,105811320,110386495,114961670,119620030,124195205,128770380,133428740,138003915,142579090,147237450,151812625,156387800,160962975,165621335,170196510,174771685,179430045,184005220,188580395,193238755,197813930,202389105,206964280,211622640,216197815,220772990,225431350,230006525,234581700,239156875,243815235,248390410,252965585,257623945,262199120,266774295,271432655,276007830,280583005,285158180,289816540,294391715,298966890,303625250,308200425,312775600,317433960,322009135,326584310,331159485,335817845,340393020,344968195,349626555,354201730,358776905,363435265,368010440,372585615,377160790,381819150,386394325,390969500,395627860,400203035,404778210,409436570,414011745,418586920,423162095,427820455,432395630,436970805,441629165,446204340,450779515,455354690,460013050
CB8-G3-0-cpu_times,6623.641605997299,13367.713059376369,19991.354665373667,26614.996271370965,33238.637877368266,39982.70933074733,46606.35093674463,53229.99254274193,59974.063996121,66597.7056021183,73221.3472081156,79965.41866149467,86589.06026749196,93212.70187348926,99836.34347948656,106580.41493286563,113204.05653886293,119827.69814486023,126571.7695982393,133195.4112042366,139819.0528102339,146563.12426361296,153186.76586961027,159810.40747560756,166434.04908160487,173178.12053498393,179801.76214098124,186425.40374697853,193169.4752003576,199793.1168063549,206416.7584123522,213160.82986573127,219784.47147172858,226408.11307772587,233031.75468372318,239775.82613710224,246399.46774309952,253023.10934909683,259767.1808024759,266390.8224084732,273014.4640144705,279758.5354678496,286382.17707384686,293005.81867984415,299629.4602858415,306373.53173922055,312997.17334521783,319620.8149512151,326364.88640459423,332988.5280105915,339612.1696165888,346235.8112225861,352979.88267596514,359603.5242819625,366227.16588795977,372971.2373413388,379594.8789473361,386218.52055333345,392962.5920067125,399586.2336127098,406209.8752187071,412833.5168247044,419577.5882780835,426201.22988408076,432824.87149007805,439568.94294345716,446192.58454945445,452816.22615545173,459560.2976088308,466183.93921482813,472807.5808208254,479431.2224268227,486175.29388020176,492798.93548619904,499422.5770921964,506166.64854557544,512790.2901515727,519413.93175757,526158.0032109491,532781.6448169464,539405.2864229437,546028.928028941,552772.99948232,559396.6410883174,566020.2826943147,572764.3541476937,579387.9957536911,586011.6373596883,592755.7088130674,599379.3504190648,606002.992025062,612626.6336310593,619370.7050844383,625994.3466904357,632617.988296433,639362.059749812,645985.7013558093,652609.3429618067,659232.9845678039,665977.056021183
CB8-G3-1-DG,-14.481993950146908,-14.441348462095274,-13.132800262732722,-14.340640208412294,-10.923266287319198,-11.552649449632723,-11.61948758223377,-11.406619495048638,-11.684511008203913,-11.874210846947067,-11.812971081900933,-12.230710834276536,-11.978208513667242,-12.035363339344885,-11.602258711730485,-12.276022709367734,-11.788430048720304,-11.91090369326993,-11.913639048350046,-11.762036894555628,-11.675996877428732,-11.60564414081902,-11.597420643835799,-11.956908950250194,-12.147586097930919,-12.142729471994809,-11.996615821221168,-11.646387005170014,-12.160915994314601,-11.762183459993711,-12.224604602498697,-11.782930941710367,-11.771173344190652,-11.907951471180505,-11.897716545766384,-11.79381318005545,-11.735389425347117,-11.64661970542871,-11.56160139922779,-11.648052196802066,-11.802546267969987,-11.671540180032451,-11.53519336189738,-11.453975511193088,-11.565140230936835,-11.558288886438355,-11.733468507604448,-11.68138712309324,-11.451562095034204,-11.632455463396782,-11.648426126137277,-11.610568728976448,-11.51931779663599,-11.432806255717582,-11.516373224109383,-11.348723249027454,-11.44435216958364,-11.391300899262882,-11.471330219101512,-11.515438516771987,-11.452025235219518,-11.386606328079456,-11.241252758801318,-11.300184794509644,-11.437398384051395,-11.65171226510826,-11.638868782461676,-11.854740090239325,-11.582634553667365,-11.647319603827153,-11.557720577589775,-11.577760639256173,-11.579321210033532,-11.544310727661735,-11.665690373720293,-11.606650082936362,-11.62020076126577,-11.450438475085724,-11.529081364602373,-11.56270979099199,-11.37302244546828,-11.547842329745073,-11.484471274577759,-11.418388120304567,-11.378170338899762,-11.524307275427327,-11.43536594681583,-11.449899395576816,-11.497820771606861,-11.567969880811152,-11.469302978187777,-11.593136581080213,-11.438533378934315,-11.354234185854716,-11.405364287295907,-11.49441062249435,-11.388200595184006,-11.455383718233476,-11.497317200452992,-11.45979137943752
CB8-G3-1-dDG,1.2274583403556443,0.7546764825050459,0.6749074985117633,0.5040979480000857,0.5970608463654795,0.6820849257238766,0.44086242504107703,0.39326971765621777,0.35978880317972206,0.3777088765307941,0.36554813485044785,0.3430712772569289,0.3311626879631059,0.3160844579079688,0.2990760648983465,0.281136563745321,0.27468169179648394,0.2601497559039979,0.2511760062242166,0.24151651681855849,0.2421250829551548,0.22973124827820732,0.22765807116257042,0.24755776912110594,0.23867740039188895,0.22821551410680369,0.2228464049945581,0.21908977049325737,0.21428457114056795,0.21229894986713466,0.2100679464604795,0.2080062085625137,0.20150247109123895,0.1999462991046243,0.19584482967402816,0.19302238444132988,0.18873567342143244,0.18304868570371197,0.17884069873558517,0.17589858223498314,0.171222487695262,0.1699837292190604,0.17059512699415072,0.1660629269748091,0.16192806699661882,0.15907979436181124,0.15564713020160026,0.1538571482201042,0.15017260129470852,0.14787948464063966,0.14447601222121348,0.1418509817104338,0.13933452915384256,0.1362995073950572,0.1326107656139719,0.12848610105491035,0.12515908793049296,0.12299470099536661,0.11940264446929585,0.11993556615892983,0.11975942491597989,0.1176732440345598,0.11825108067937583,0.11597235997056038,0.11587822734616798,0.12564023719680675,0.1280570671502427,0.12734204994070147,0.1282801150616692,0.12775624746955322,0.12703031920749483,0.1257836417539908,0.12403894601531859,0.12298105673775747,0.12169884801036766,0.1213776551625519,0.11935394687511501,0.11939612163363753,0.11887803985505146,0.11852462284706182,0.11714994477157387,0.11504979055315243,0.11457672623074354,0.1145614110094088,0.11429890005162271,0.11253481911829112,0.11345024238719922,0.1150239962942766,0.11295701208335028,0.11164559488854205,0.11101029817779054,0.11089660373057124,0.11009938302612703,0.10957525634374515,0.10896585851108108,0.10760281172662618,0.10709277028218536,0.10625171254454932,0.10495133611790228,0.10404376457587582
CB8-G3-1-hrex_iterations,55,111,166,221,276,332,387,442,498,553,608,664,719,774,829,885,940,995,1051,1106,1161,1217,1272,1327,1382,1438,1493,1548,1604,1659,1714,1770,1825,1880,1935,1991,2046,2101,2157,2212,2267,2323,2378,2433,2488,2544,2599,2654,2710,2765,2820,2875,2931,2986,3041,3097,3152,3207,3263,3318,3373,3428,3484,3539,3594,3650,3705,3760,3816,3871,3926,3981,4037,4092,4147,4203,4258,4313,4369,4424,4479,4534,4590,4645,4700,4756,4811,4866,4922,4977,5032,5087,5143,5198,5253,5309,5364,5419,5474,5530
CB8-G3-1-n_energy_evaluations,4575175,9233535,13808710,18383885,22959060,27617420,32192595,36767770,41426130,46001305,50576480,55234840,59810015,64385190,68960365,73618725,78193900,82769075,87427435,92002610,96577785,101236145,105811320,110386495,114961670,119620030,124195205,128770380,133428740,138003915,142579090,147237450,151812625,156387800,160962975,165621335,170196510,174771685,179430045,184005220,188580395,193238755,197813930,202389105,206964280,211622640,216197815,220772990,225431350,230006525,234581700,239156875,243815235,248390410,252965585,257623945,262199120,266774295,271432655,276007830,280583005,285158180,289816540,294391715,298966890,303625250,308200425,312775600,317433960,322009135,326584310,331159485,335817845,340393020,344968195,349626555,354201730,358776905,363435265,368010440,372585615,377160790,381819150,386394325,390969500,395627860,400203035,404778210,409436570,414011745,418586920,423162095,427820455,432395630,436970805,441629165,446204340,450779515,455354690,460013050
CB8-G3-1-cpu_times,6823.347595914934,13770.75605721014,20594.103653125072,27417.451249040005,34240.79884495494,41188.207306250144,48011.55490216508,54834.90249808001,61782.310959375216,68605.65855529015,75429.00615120509,82376.41461250029,89199.76220841522,96023.10980433016,102846.4574002451,109793.8658615403,116617.21345745523,123440.56105337017,130387.96951466537,137211.3171105803,144034.66470649524,150982.07316779046,157805.42076370536,164628.7683596203,171452.11595553524,178399.52441683045,185222.87201274539,192046.21960866032,198993.62806995554,205816.97566587044,212640.32326178538,219587.7317230806,226411.07931899553,233234.42691491047,240057.7745108254,247005.1829721206,253828.53056803552,260651.87816395046,267599.2866252457,274422.6342211606,281245.9818170755,288193.39027837076,295016.73787428567,301840.08547020063,308663.43306611554,315610.8415274107,322434.1891233257,329257.5367192406,336204.94518053584,343028.29277645075,349851.6403723657,356674.9879682806,363622.3964295758,370445.74402549077,377269.0916214057,384216.5000827009,391039.8476786158,397863.1952745308,404810.603735826,411633.9513317409,418457.29892765585,425280.64652357076,432228.054984866,439051.4025807809,445874.7501766959,452822.15863799106,459645.50623390597,466468.85382982093,473416.2622911161,480239.6098870311,487062.957482946,493886.30507886095,500833.71354015614,507657.06113607105,514480.408731986,521427.8171932812,528251.1647891961,535074.5123851111,542021.9208464063,548845.2684423212,555668.6160382362,562491.963634151,569439.3720954463,576262.7196913612,583086.0672872761,590033.4757485713,596856.8233444863,603680.1709404013,610627.5794016965,617450.9269976114,624274.2745935263,631097.6221894412,638045.0306507364,644868.3782466514,651691.7258425663,658639.1343038615,665462.4818997765,672285.8294956913,679109.1770916063,686056.5855529015
