CB8-G3-mean-DG,0.0,0.0,0.0,0.0,0.0,0.0,-2.492,-5.86,-5.808,-5.8260000000000005,-7.4,-7.424000000000001,-7.348000000000001,-7.362,-10.76,-10.741999999999999,-10.709999999999999,-10.624,-10.620000000000001,-10.612,-10.588,-10.574,-11.011999999999999,-14.618,-14.692000000000002,-14.652000000000001,-14.672,-14.988,-15.01,-15.002,-14.904,-14.89,-14.873999999999999,-14.873999999999999,-14.923999999999998,-15.002,-16.222,-16.292,-16.294,-16.286,-16.298000000000002,-16.326,-16.346,-16.348000000000003,-16.356,-16.438,-16.432,-16.5,-16.512,-16.532,-16.542,-16.560000000000002,-16.560000000000002,-16.562,-16.692,-16.714,-16.676,-16.715999999999998,-16.718,-16.712,-16.726,-16.796000000000003,-16.806,-16.82,-16.816,-16.77,-16.764,-16.77,-16.752,-16.726,-16.714000000000002,-16.706,-16.71,-16.716,-16.72,-16.742,-16.747999999999998,-16.766,-16.764,-16.702,-16.696,-16.696,-16.698,-16.695999999999998,-16.704,-16.704,-16.715999999999998,-16.715999999999998,-16.715999999999998,-16.71,-16.720000000000002,-16.728,-16.726,-16.741999999999997,-16.741999999999997,-16.744,-16.752,-16.753999999999998,-16.753999999999998,-16.756
CB8-G3-mean-DG_CI,0.0,0.0,0.0,0.0,0.0,0.0,6.918901202152915,10.174676968870598,10.117784250073532,10.156309059158541,9.319724347632365,9.23366335430886,9.136856054634729,9.139395199935102,8.741618785014191,8.721301552879586,8.699183395210714,8.579748184389164,8.581888073369893,8.563330004901749,8.534655868680362,8.518125438021327,8.7262808362273,4.830419265902866,4.922304394004259,4.885000321451076,4.933778106574816,4.963996567776557,4.993195496981092,4.991886157059698,4.8758486783583574,4.873424424493781,4.881915888916077,4.881915888916077,4.919204175548791,4.947788770008201,1.9050015174607786,1.9179468965480366,1.9074521389024548,1.911085876553816,1.9044349188800491,1.9350169192501288,1.9230084520815223,1.9189112665104888,1.9146321962785688,1.9576871745693525,1.960756120340296,2.084553801627838,2.097133367692672,2.1224901385188613,2.1357595308728867,2.125730940736815,2.125730940736815,2.124831415262026,1.9064577120072286,1.8656926083613707,1.7455561383049645,1.706883844502032,1.7010660826235406,1.7047327726878851,1.726238975171516,1.6134610272187073,1.6468930629835161,1.668479500494601,1.674419696291894,1.707299285347393,1.7168356590623517,1.7299057823370794,1.7228820653118118,1.7010479559003688,1.6965329174238533,1.7007307069708943,1.6989484809021986,1.7030407387976185,1.7188415316786718,1.7411520916649321,1.7551745223521815,1.7658190869057995,1.768719748505208,1.6165826292465997,1.6290092205063411,1.6290092205063411,1.641238405388117,1.6447385218553188,1.6572051721224033,1.6572051721224033,1.6759382526301132,1.6759382526301132,1.6759382526301132,1.6703265433766106,1.6770969515593466,1.6779792327498482,1.681494559429362,1.686708111149722,1.686708111149722,1.6939864978180463,1.7001821799317725,1.698962092762644,1.698962092762644,1.7058447997422976
CB8-G3-mean-reference_difference,10.898202081538304,10.898202081538304,10.898202081538304,10.898202081538304,10.898202081538304,10.898202081538304,8.406202081538304,5.038202081538304,5.090202081538305,5.072202081538304,3.498202081538304,3.4742020815383032,3.5502020815383037,3.5362020815383044,0.1382020815383047,0.1562020815383054,0.18820208153830542,0.27420208153830394,0.2782020815383035,0.2862020815383044,0.3102020815383053,0.32420208153830465,-0.11379791846169418,-3.719797918461696,-3.7937979184616974,-3.7537979184616965,-3.773797918461696,-4.089797918461695,-4.111797918461695,-4.103797918461696,-4.005797918461695,-3.991797918461696,-3.9757979184616943,-3.9757979184616943,-4.025797918461693,-4.103797918461696,-5.323797918461697,-5.393797918461697,-5.395797918461696,-5.387797918461697,-5.399797918461697,-5.427797918461696,-5.447797918461696,-5.449797918461698,-5.457797918461697,-5.539797918461694,-5.533797918461694,-5.6017979184616955,-5.613797918461696,-5.6337979184616955,-5.643797918461697,-5.661797918461698,-5.661797918461698,-5.663797918461697,-5.793797918461696,-5.815797918461694,-5.777797918461694,-5.817797918461693,-5.8197979184616955,-5.813797918461695,-5.827797918461695,-5.897797918461698,-5.907797918461696,-5.921797918461696,-5.9177979184616945,-5.871797918461695,-5.865797918461695,-5.871797918461695,-5.853797918461694,-5.827797918461695,-5.815797918461698,-5.807797918461695,-5.811797918461696,-5.817797918461697,-5.821797918461694,-5.843797918461696,-5.849797918461693,-5.867797918461694,-5.865797918461695,-5.803797918461697,-5.797797918461697,-5.797797918461697,-5.799797918461696,-5.7977979184616935,-5.805797918461696,-5.805797918461696,-5.817797918461693,-5.817797918461693,-5.817797918461693,-5.811797918461696,-5.821797918461698,-5.829797918461697,-5.827797918461695,-5.843797918461693,-5.843797918461693,-5.845797918461695,-5.853797918461694,-5.855797918461693,-5.855797918461693,-5.857797918461696
CB8-G3-mean-n_energy_evaluations,19200000,38400000,57600000,76800000,96000000,115200000,134400000,153600000,172800000,192000000,211200000,230400000,249600000,268800000,288000000,307200000,326400000,345600000,364800000,384000000,403200000,422400000,441600000,460800000,480000000,499200000,518400000,537600000,556800000,576000000,595200000,614400000,633600000,652800000,672000000,691200000,710400000,729600000,748800000,768000000,787200000,806400000,825600000,844800000,864000000,883200000,902400000,921600000,940800000,960000000,979200000,998400000,1017600000,1036800000,1056000000,1075200000,1094400000,1113600000,1132800000,1152000000,1171200000,1190400000,1209600000,1228800000,1248000000,1267200000,1286400000,1305600000,1324800000,1344000000,1363200000,1382400000,1401600000,1420800000,1440000000,1459200000,1478400000,1497600000,1516800000,1536000000,1555200000,1574400000,1593600000,1612800000,1632000000,1651200000,1670400000,1689600000,1708800000,1728000000,1747200000,1766400000,1785600000,1804800000,1824000000,1843200000,1862400000,1881600000,1900800000,1920000000
OA-G3-mean-DG,0.0,-2.068,-4.032,-4.65,-4.8500000000000005,-4.92,-4.546,-4.384,-4.712000000000001,-4.718,-5.034,-5.005999999999999,-11.039999999999997,-10.856,-10.852,-10.838,-11.030000000000001,-11.114,-11.172,-11.187999999999999,-11.225999999999999,-11.238,-11.245999999999999,-11.319999999999999,-11.35,-11.4,-11.404,-11.733999999999998,-11.738,-11.738,-11.772,-11.776,-11.812000000000001,-11.758,-12.108,-12.110000000000001,-12.138000000000002,-12.14,-12.184000000000001,-12.19,-12.176,-12.084,-12.064000000000002,-12.065999999999999,-12.001999999999999,-10.96,-11.022,-11.02,-11.017999999999999,-11.062,-11.104,-11.11,-11.113999999999999,-11.148,-11.046000000000001,-11.072000000000001,-11.084,-10.976,-11.136,-11.144,-11.148,-11.154,-11.059999999999999,-11.022,-11.032,-11.032,-10.988,-11.004,-10.866,-10.870000000000001,-10.879999999999999,-10.894,-10.92,-10.92,-10.938,-10.946000000000002,-10.948000000000002,-10.976,-11.0,-11.052000000000001,-11.065999999999999,-10.968,-10.976,-10.392,-10.398,-10.424,-10.422,-10.43,-10.444,-10.444,-10.444,-10.444,-10.444,-10.468,-10.49,-10.504000000000001,-10.514,-10.52,-10.522,-10.524
OA-G3-mean-DG_CI,0.0,5.741688477549046,6.859080496886875,6.155285497940263,6.527858793735363,6.6642722162030035,5.972775544565539,5.705987162988586,5.6889041773865126,5.69008293313905,6.218249088089301,6.183964159802041,4.162510726881572,3.8055391196228263,3.887731076312505,3.8630060764656684,3.9908923652900783,4.1670232680217545,4.119512941488264,4.162894057195901,4.236809744620817,4.26010556918729,4.277470300053978,4.199138020295028,4.264849238249496,4.375698626185625,4.3748846472775345,3.869219073346155,3.8718559807822914,3.8718559807822914,3.9522518094839603,3.9545156270880417,4.025696046167531,4.109911585303504,3.6997461925381594,3.704645567928109,3.7532095431047985,3.7581315234421613,3.7466128403262338,3.7350462512981077,3.732605960562945,3.6168097242489416,3.5317931449417146,3.5366461937386338,3.499338714338182,1.45680050858019,1.4604048469117563,1.45709151154481,1.4553287305048195,1.4697179759252639,1.4318383406699435,1.4423625640930506,1.4446748613320175,1.4558847927605485,1.4273358373618392,1.4455230212089105,1.4185868536835495,1.5026596981067755,1.3993834201319202,1.400594788440207,1.4018546008503254,1.4030418588237508,1.3851094434850146,1.4007819064474583,1.4010295242065998,1.4010295242065998,1.4002314879855184,1.368328373521078,1.337733779370417,1.3375724205488901,1.3354960704056937,1.320070453296945,1.3014095916069115,1.3014095916069115,1.31086438332389,1.310693835308855,1.309923152055885,1.3070718012363967,1.300757864744084,1.3010659944927832,1.2959962778605565,1.3107761716038542,1.3071307763708275,2.2977561781091116,2.2841285887442844,2.3089375556981993,2.3078489114312304,2.312280425369643,2.3176183225853038,2.3176183225853038,2.3176183225853038,2.3176183225853038,2.3176183225853038,2.257804749840206,2.2679665074514883,2.253348205653968,2.2725605995981955,2.268629200952934,2.2694513514875534,2.2681636365180253
OA-G3-mean-reference_difference,6.703477739568808,4.635477739568808,2.6714777395688083,2.053477739568808,1.8534777395688078,1.7834777395688084,2.157477739568808,2.319477739568808,1.9914777395688077,1.9854777395688084,1.6694777395688085,1.697477739568809,-4.336522260431189,-4.1525222604311915,-4.148522260431192,-4.134522260431191,-4.326522260431193,-4.410522260431192,-4.468522260431192,-4.4845222604311905,-4.522522260431191,-4.534522260431191,-4.54252226043119,-4.61652226043119,-4.646522260431191,-4.696522260431192,-4.700522260431192,-5.03052226043119,-5.034522260431191,-5.034522260431191,-5.068522260431192,-5.0725222604311915,-5.108522260431193,-5.054522260431191,-5.404522260431192,-5.406522260431193,-5.434522260431193,-5.436522260431192,-5.480522260431193,-5.486522260431191,-5.472522260431192,-5.380522260431191,-5.3605222604311935,-5.362522260431191,-5.298522260431191,-4.2565222604311925,-4.318522260431192,-4.316522260431191,-4.314522260431191,-4.358522260431191,-4.400522260431191,-4.406522260431191,-4.410522260431191,-4.444522260431191,-4.342522260431193,-4.368522260431193,-4.380522260431191,-4.2725222604311925,-4.432522260431191,-4.440522260431192,-4.444522260431191,-4.450522260431192,-4.35652226043119,-4.318522260431192,-4.328522260431192,-4.328522260431192,-4.284522260431191,-4.300522260431191,-4.162522260431191,-4.166522260431193,-4.176522260431191,-4.190522260431192,-4.216522260431192,-4.216522260431192,-4.234522260431192,-4.242522260431193,-4.244522260431194,-4.2725222604311925,-4.296522260431192,-4.348522260431193,-4.362522260431191,-4.264522260431192,-4.2725222604311925,-3.688522260431191,-3.6945222604311914,-3.720522260431191,-3.7185222604311923,-3.7265222604311914,-3.7405222604311925,-3.7405222604311925,-3.7405222604311925,-3.7405222604311925,-3.7405222604311925,-3.7645222604311916,-3.786522260431192,-3.800522260431193,-3.810522260431191,-3.8165222604311912,-3.818522260431192,-3.820522260431191
OA-G3-mean-n_energy_evaluations,19200000,38400000,57600000,76800000,96000000,115200000,134400000,153600000,172800000,192000000,211200000,230400000,249600000,268800000,288000000,307200000,326400000,345600000,364800000,384000000,403200000,422400000,441600000,460800000,480000000,499200000,518400000,537600000,556800000,576000000,595200000,614400000,633600000,652800000,672000000,691200000,710400000,729600000,748800000,768000000,787200000,806400000,825600000,844800000,864000000,883200000,902400000,921600000,940800000,960000000,979200000,998400000,1017600000,1036800000,1056000000,1075200000,1094400000,1113600000,1132800000,1152000000,1171200000,1190400000,1209600000,1228800000,1248000000,1267200000,1286400000,1305600000,1324800000,1344000000,1363200000,1382400000,1401600000,1420800000,1440000000,1459200000,1478400000,1497600000,1516800000,1536000000,1555200000,1574400000,1593600000,1612800000,1632000000,1651200000,1670400000,1689600000,1708800000,1728000000,1747200000,1766400000,1785600000,1804800000,1824000000,1843200000,1862400000,1881600000,1900800000,1920000000
OA-G6-mean-DG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9560000000000001,-0.9560000000000001,-0.9560000000000001,-0.9560000000000001,-0.9560000000000001,-0.9560000000000001,-0.9560000000000001,-0.9560000000000001,-0.9560000000000001,-1.9100000000000001,-1.9100000000000001,-3.864,-3.864,-3.864,-3.864,-3.864,-3.864,-6.296,-6.332,-6.332,-6.332,-6.332,-6.351999999999999,-6.351999999999999,-6.351999999999999,-12.451999999999998,-12.404,-12.392,-12.559999999999999,-12.558,-12.558,-12.558,-11.806000000000001,-11.806000000000001,-11.809999999999999,-11.686000000000002,-11.684000000000001,-11.681999999999999,-11.612,-11.614,-11.614,-11.614,-11.616,-11.616,-11.592000000000002,-11.612,-11.744,-11.946000000000002,-11.948,-11.948,-11.96,-11.946000000000002,-11.964000000000002,-11.964000000000002,-12.036000000000001,-12.034,-12.032,-12.034,-12.034,-12.036000000000001,-12.028,-11.986,-11.986,-11.986,-11.988000000000001,-11.994000000000002,-11.994000000000002,-12.110000000000001,-12.110000000000001,-12.096,-12.096,-12.096,-12.094000000000001,-12.016000000000002,-12.022000000000002,-12.022000000000002,-12.05,-12.05,-12.05
OA-G6-mean-DG_CI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.654281520569096,2.654281520569096,2.654281520569096,2.654281520569096,2.654281520569096,2.654281520569096,2.654281520569096,2.654281520569096,2.654281520569096,5.303010150927795,5.303010150927795,6.570353949880767,6.570353949880767,6.570353949880767,6.570353949880767,6.570353949880767,6.570353949880767,7.248673416017638,7.276624583865243,7.276624583865243,7.276624583865243,7.276624583865243,7.29502378967028,7.29502378967028,7.29502378967028,3.49852355123895,3.400738395331156,3.368989333027695,3.1222480068948757,3.12025246451706,3.12025246451706,3.12025246451706,1.8777186716438026,1.8777186716438026,1.8730409841503448,1.6764671233090067,1.673821098863458,1.671004818619795,1.587544022317547,1.590677715712906,1.590677715712906,1.590677715712906,1.5910895843186827,1.5910895843186827,1.5674846179341295,1.6127872295441172,1.733858291091012,1.578735613211642,1.581535855952497,1.581535855952497,1.5941486115381553,1.5794922656105708,1.606422442240036,1.606422442240036,1.59515409694382,1.5951299340562926,1.5951251014348649,1.5969170002272637,1.5969170002272637,1.5987261776744244,1.6018764939937424,1.4073482277192177,1.4073482277192177,1.4073482277192177,1.4073427502813871,1.4090178526164778,1.4090178526164778,1.1506346921411972,1.1506346921411972,1.1498841062195355,1.1498841062195355,1.1498841062195355,1.1545004942306885,1.1951491675684984,1.179887906777843,1.179887906777843,1.1312097383250157,1.1312097383250157,1.1312097383250157
